time,samplenumber,MQ-2,MQ-4,MQ-5,MQ-7,day,hop
1194.7,29,0.725,0.495,0.265,0.82,3,3
1193.9,29,0.72,0.495,0.265,0.82,3,3
1193.1,29,0.72,0.485,0.265,0.82,3,3
1192.3,29,0.72,0.49,0.265,0.815,3,3
1191.5,29,0.72,0.49,0.265,0.82,3,3
1190.7,29,0.72,0.49,0.27,0.82,3,3
1189.8,29,0.72,0.495,0.265,0.82,3,3
1189,29,0.72,0.495,0.265,0.815,3,3
1188.2,29,0.72,0.49,0.265,0.815,3,3
1187.4,29,0.72,0.49,0.265,0.81,3,3
1186.6,29,0.72,0.495,0.265,0.81,3,3
1185.8,29,0.72,0.49,0.265,0.81,3,3
1185,29,0.72,0.49,0.265,0.81,3,3
1184.2,29,0.72,0.49,0.265,0.81,3,3
1183.4,29,0.72,0.495,0.265,0.81,3,3
1182.6,29,0.72,0.495,0.265,0.81,3,3
1181.8,29,0.72,0.49,0.265,0.81,3,3
1181,29,0.72,0.49,0.265,0.81,3,3
1180.2,29,0.72,0.49,0.265,0.81,3,3
1179.4,29,0.72,0.49,0.265,0.81,3,3
1178.6,29,0.72,0.49,0.27,0.81,3,3
1177.7,29,0.72,0.485,0.265,0.81,3,3
1176.9,29,0.72,0.485,0.26,0.805,3,3
1176.1,29,0.72,0.49,0.27,0.81,3,3
1175.3,29,0.72,0.485,0.26,0.81,3,3
1174.5,29,0.72,0.485,0.265,0.81,3,3
1173.7,29,0.72,0.49,0.265,0.81,3,3
1172.9,29,0.72,0.485,0.26,0.81,3,3
1172.1,29,0.715,0.485,0.27,0.81,3,3
1171.3,29,0.715,0.48,0.265,0.805,3,3
1170.5,29,0.71,0.48,0.26,0.81,3,3
1169.7,29,0.72,0.49,0.27,0.81,3,3
1168.9,29,0.715,0.485,0.265,0.8,3,3
1168.8,28,0.51,0.32,0.18,0.565,3,2
1287.4,28,0.535,0.35,0.195,0.605,3,2
1286.6,28,0.53,0.345,0.19,0.61,3,2
1285.8,28,0.53,0.335,0.19,0.605,3,2
1285,28,0.53,0.335,0.185,0.605,3,2
1284.2,28,0.53,0.345,0.185,0.605,3,2
1283.4,28,0.53,0.345,0.19,0.605,3,2
1282.6,28,0.53,0.34,0.19,0.605,3,2
1281.8,28,0.53,0.34,0.195,0.605,3,2
1281,28,0.53,0.34,0.19,0.605,3,2
1280.2,28,0.53,0.34,0.185,0.605,3,2
1279.4,28,0.53,0.34,0.195,0.605,3,2
1278.6,28,0.53,0.34,0.185,0.605,3,2
1277.7,28,0.53,0.345,0.185,0.605,3,2
1276.9,28,0.53,0.34,0.185,0.605,3,2
1276.1,28,0.53,0.34,0.185,0.605,3,2
1275.3,28,0.53,0.335,0.185,0.605,3,2
1274.5,28,0.53,0.335,0.19,0.605,3,2
1273.7,28,0.53,0.34,0.185,0.605,3,2
1272.9,28,0.53,0.34,0.185,0.605,3,2
1272.1,28,0.53,0.34,0.185,0.605,3,2
1271.3,28,0.53,0.34,0.185,0.605,3,2
1270.5,28,0.53,0.335,0.185,0.605,3,2
1269.7,28,0.53,0.34,0.185,0.605,3,2
1268.9,28,0.53,0.34,0.19,0.6,3,2
1268.1,28,0.53,0.34,0.185,0.605,3,2
1267.3,28,0.53,0.34,0.185,0.605,3,2
1266.5,28,0.53,0.33,0.18,0.6,3,2
1265.6,28,0.53,0.34,0.185,0.605,3,2
1264.8,28,0.53,0.34,0.185,0.605,3,2
1264,28,0.53,0.335,0.185,0.605,3,2
1263.2,28,0.53,0.335,0.185,0.605,3,2
1262.4,28,0.525,0.34,0.19,0.6,3,2
1261.6,28,0.525,0.335,0.18,0.6,3,2
1260.8,28,0.52,0.345,0.18,0.6,3,2
1260,28,0.525,0.34,0.195,0.605,3,2
1259.2,28,0.52,0.335,0.185,0.595,3,2
1258.4,28,0.52,0.335,0.185,0.6,3,2
1257.6,28,0.52,0.34,0.185,0.6,3,2
1256.8,28,0.52,0.335,0.185,0.595,3,2
1256,28,0.53,0.34,0.185,0.595,3,2
1255.2,28,0.525,0.34,0.185,0.59,3,2
1254.3,28,0.525,0.335,0.18,0.595,3,2
1253.5,28,0.525,0.335,0.185,0.59,3,2
1252.7,28,0.52,0.34,0.185,0.595,3,2
1251.9,28,0.52,0.34,0.185,0.595,3,2
1251.1,28,0.525,0.33,0.185,0.595,3,2
1250.3,28,0.52,0.335,0.19,0.595,3,2
1249.5,28,0.52,0.34,0.19,0.595,3,2
1248.7,28,0.52,0.335,0.185,0.6,3,2
1247.9,28,0.52,0.34,0.19,0.595,3,2
1247.1,28,0.52,0.34,0.185,0.595,3,2
1246.3,28,0.52,0.33,0.185,0.595,3,2
1245.5,28,0.52,0.33,0.185,0.595,3,2
1244.7,28,0.52,0.335,0.185,0.585,3,2
1243.9,28,0.52,0.33,0.185,0.59,3,2
1243.1,28,0.52,0.335,0.185,0.595,3,2
1242.2,28,0.52,0.34,0.185,0.595,3,2
1241.4,28,0.52,0.33,0.185,0.595,3,2
1240.6,28,0.52,0.335,0.185,0.595,3,2
1239.8,28,0.52,0.335,0.185,0.595,3,2
1239,28,0.52,0.33,0.185,0.595,3,2
1238.2,28,0.52,0.335,0.185,0.595,3,2
1237.4,28,0.52,0.335,0.185,0.595,3,2
1236.6,28,0.52,0.33,0.18,0.59,3,2
1235.8,28,0.52,0.33,0.18,0.59,3,2
1235,28,0.52,0.335,0.185,0.59,3,2
1234.2,28,0.52,0.33,0.185,0.59,3,2
1233.4,28,0.52,0.325,0.185,0.585,3,2
1232.6,28,0.52,0.325,0.185,0.585,3,2
1231.8,28,0.52,0.33,0.185,0.585,3,2
1231,28,0.52,0.33,0.185,0.585,3,2
1230.1,28,0.52,0.33,0.185,0.585,3,2
1229.3,28,0.52,0.33,0.185,0.585,3,2
1228.5,28,0.52,0.33,0.185,0.585,3,2
1227.7,28,0.52,0.33,0.185,0.585,3,2
1226.9,28,0.52,0.33,0.185,0.585,3,2
1226.1,28,0.52,0.33,0.18,0.575,3,2
1225.3,28,0.52,0.33,0.18,0.58,3,2
1224.5,28,0.52,0.32,0.185,0.585,3,2
1223.7,28,0.515,0.33,0.18,0.585,3,2
1222.9,28,0.515,0.325,0.19,0.585,3,2
1222.1,28,0.52,0.33,0.185,0.585,3,2
1221.3,28,0.515,0.325,0.18,0.585,3,2
1220.5,28,0.51,0.335,0.185,0.58,3,2
1219.7,28,0.51,0.33,0.185,0.585,3,2
1218.9,28,0.515,0.32,0.18,0.585,3,2
1218,28,0.51,0.335,0.18,0.585,3,2
1217.2,28,0.515,0.33,0.185,0.585,3,2
1216.4,28,0.515,0.33,0.185,0.585,3,2
1215.6,28,0.52,0.33,0.185,0.585,3,2
1214.8,28,0.51,0.325,0.18,0.585,3,2
1214,28,0.51,0.335,0.185,0.585,3,2
1213.2,28,0.515,0.335,0.18,0.58,3,2
1212.4,28,0.515,0.335,0.185,0.58,3,2
1211.6,28,0.51,0.33,0.185,0.575,3,2
1210.8,28,0.52,0.33,0.185,0.585,3,2
1210,28,0.515,0.33,0.185,0.585,3,2
1209.2,28,0.52,0.33,0.185,0.585,3,2
1208.4,28,0.515,0.33,0.185,0.585,3,2
1207.6,28,0.51,0.33,0.185,0.585,3,2
1206.8,28,0.515,0.33,0.185,0.585,3,2
1205.9,28,0.51,0.33,0.19,0.585,3,2
1205.1,28,0.51,0.325,0.19,0.585,3,2
1204.3,28,0.51,0.33,0.185,0.585,3,2
1203.5,28,0.51,0.33,0.185,0.585,3,2
1202.7,28,0.51,0.325,0.185,0.585,3,2
1201.9,28,0.51,0.325,0.18,0.585,3,2
1201.1,28,0.52,0.34,0.18,0.585,3,2
1200.3,28,0.51,0.33,0.185,0.585,3,2
1199.5,28,0.51,0.325,0.175,0.58,3,2
1198.7,28,0.51,0.33,0.185,0.575,3,2
1197.9,28,0.515,0.33,0.185,0.585,3,2
1197.1,28,0.51,0.33,0.185,0.575,3,2
1196.3,28,0.51,0.33,0.18,0.58,3,2
1195.5,28,0.51,0.32,0.18,0.575,3,2
1194.7,28,0.51,0.325,0.185,0.575,3,2
1193.8,28,0.51,0.33,0.185,0.575,3,2
1193,28,0.51,0.33,0.185,0.575,3,2
1192.2,28,0.51,0.32,0.18,0.575,3,2
1191.4,28,0.51,0.33,0.185,0.575,3,2
1190.6,28,0.51,0.325,0.19,0.575,3,2
1189.8,28,0.51,0.33,0.185,0.575,3,2
1189,28,0.51,0.33,0.185,0.575,3,2
1188.2,28,0.51,0.32,0.17,0.575,3,2
1187.4,28,0.51,0.325,0.18,0.575,3,2
1186.6,28,0.51,0.33,0.185,0.575,3,2
1185.8,28,0.51,0.325,0.17,0.58,3,2
1185,28,0.51,0.32,0.175,0.57,3,2
1184.2,28,0.51,0.325,0.18,0.575,3,2
1183.4,28,0.51,0.325,0.185,0.575,3,2
1182.6,28,0.51,0.325,0.185,0.575,3,2
1181.7,28,0.51,0.32,0.175,0.575,3,2
1180.9,28,0.51,0.33,0.185,0.575,3,2
1180.1,28,0.51,0.325,0.185,0.575,3,2
1179.3,28,0.51,0.33,0.185,0.575,3,2
1178.5,28,0.51,0.32,0.18,0.575,3,2
1177.7,28,0.51,0.325,0.18,0.575,3,2
1176.9,28,0.51,0.32,0.18,0.57,3,2
1176.1,28,0.51,0.325,0.185,0.575,3,2
1175.3,28,0.51,0.325,0.18,0.575,3,2
1174.5,28,0.505,0.32,0.18,0.57,3,2
1173.7,28,0.505,0.32,0.175,0.565,3,2
1172.9,28,0.51,0.32,0.18,0.57,3,2
1172.1,28,0.505,0.325,0.18,0.575,3,2
1171.3,28,0.505,0.325,0.18,0.57,3,2
1170.4,28,0.51,0.32,0.18,0.57,3,2
1169.6,28,0.505,0.33,0.18,0.57,3,2
1167.2,28,0.51,0.32,0.18,0.57,3,2
1168,28,0.51,0.32,0.185,0.565,3,2
1116.5,27,0.56,0.335,0.195,0.65,3,2
1235.9,27,0.59,0.37,0.21,0.685,3,2
1235.1,27,0.58,0.365,0.205,0.69,3,2
1234.3,27,0.58,0.36,0.205,0.685,3,2
1233.5,27,0.58,0.37,0.205,0.69,3,2
1232.7,27,0.58,0.365,0.205,0.685,3,2
1231.9,27,0.58,0.36,0.205,0.685,3,2
1231.1,27,0.58,0.37,0.205,0.685,3,2
1230.3,27,0.58,0.37,0.205,0.685,3,2
1229.5,27,0.58,0.36,0.205,0.685,3,2
1228.7,27,0.58,0.36,0.2,0.68,3,2
1227.8,27,0.58,0.365,0.205,0.685,3,2
1227,27,0.58,0.36,0.205,0.68,3,2
1226.2,27,0.58,0.365,0.205,0.685,3,2
1225.4,27,0.58,0.365,0.205,0.68,3,2
1224.6,27,0.58,0.36,0.205,0.685,3,2
1223.8,27,0.58,0.365,0.205,0.68,3,2
1223,27,0.58,0.365,0.205,0.68,3,2
1222.2,27,0.58,0.355,0.205,0.685,3,2
1221.4,27,0.58,0.36,0.205,0.68,3,2
1220.6,27,0.58,0.36,0.205,0.68,3,2
1219.8,27,0.58,0.365,0.205,0.685,3,2
1219,27,0.58,0.36,0.205,0.685,3,2
1218.2,27,0.58,0.36,0.205,0.685,3,2
1217.4,27,0.58,0.36,0.21,0.68,3,2
1216.6,27,0.58,0.365,0.205,0.68,3,2
1215.7,27,0.58,0.36,0.21,0.685,3,2
1214.9,27,0.58,0.365,0.205,0.68,3,2
1214.1,27,0.58,0.36,0.205,0.68,3,2
1213.3,27,0.58,0.36,0.205,0.685,3,2
1212.5,27,0.58,0.36,0.205,0.68,3,2
1211.7,27,0.58,0.365,0.205,0.68,3,2
1210.9,27,0.575,0.36,0.205,0.685,3,2
1210.1,27,0.58,0.36,0.205,0.685,3,2
1209.3,27,0.575,0.36,0.2,0.68,3,2
1208.5,27,0.57,0.36,0.205,0.675,3,2
1207.7,27,0.57,0.36,0.205,0.675,3,2
1206.9,27,0.57,0.365,0.205,0.675,3,2
1206.1,27,0.575,0.36,0.205,0.675,3,2
1205.3,27,0.57,0.355,0.215,0.675,3,2
1204.5,27,0.57,0.36,0.205,0.675,3,2
1203.6,27,0.57,0.36,0.205,0.675,3,2
1202.8,27,0.57,0.36,0.21,0.675,3,2
1202,27,0.57,0.36,0.2,0.675,3,2
1201.2,27,0.57,0.36,0.205,0.675,3,2
1200.4,27,0.57,0.36,0.205,0.675,3,2
1199.6,27,0.57,0.36,0.205,0.675,3,2
1198.8,27,0.57,0.36,0.205,0.675,3,2
1198,27,0.57,0.365,0.205,0.675,3,2
1197.2,27,0.57,0.365,0.205,0.67,3,2
1196.4,27,0.57,0.36,0.205,0.675,3,2
1195.6,27,0.575,0.36,0.205,0.675,3,2
1194.8,27,0.57,0.355,0.205,0.675,3,2
1194,27,0.57,0.36,0.205,0.675,3,2
1193.2,27,0.57,0.36,0.21,0.675,3,2
1192.3,27,0.57,0.36,0.205,0.675,3,2
1191.5,27,0.57,0.36,0.205,0.675,3,2
1190.7,27,0.57,0.355,0.205,0.675,3,2
1189.9,27,0.57,0.36,0.21,0.67,3,2
1189.1,27,0.575,0.36,0.205,0.675,3,2
1188.3,27,0.57,0.35,0.205,0.675,3,2
1187.5,27,0.57,0.35,0.2,0.675,3,2
1186.7,27,0.57,0.355,0.2,0.675,3,2
1185.9,27,0.57,0.36,0.205,0.675,3,2
1185.1,27,0.57,0.36,0.205,0.67,3,2
1184.3,27,0.57,0.355,0.205,0.675,3,2
1183.5,27,0.57,0.365,0.2,0.675,3,2
1182.7,27,0.57,0.355,0.21,0.66,3,2
1181.9,27,0.57,0.35,0.205,0.675,3,2
1181.1,27,0.57,0.355,0.2,0.67,3,2
1180.2,27,0.57,0.36,0.205,0.67,3,2
1179.4,27,0.57,0.35,0.2,0.665,3,2
1178.6,27,0.57,0.355,0.205,0.665,3,2
1177.8,27,0.57,0.355,0.205,0.665,3,2
1177,27,0.57,0.355,0.205,0.66,3,2
1176.2,27,0.57,0.345,0.2,0.665,3,2
1175.4,27,0.57,0.35,0.205,0.665,3,2
1174.6,27,0.565,0.355,0.205,0.665,3,2
1173.8,27,0.57,0.35,0.2,0.665,3,2
1173,27,0.57,0.355,0.205,0.665,3,2
1172.2,27,0.565,0.36,0.205,0.665,3,2
1171.4,27,0.565,0.35,0.205,0.665,3,2
1170.6,27,0.57,0.35,0.205,0.655,3,2
1169.8,27,0.57,0.35,0.2,0.665,3,2
1169,27,0.57,0.345,0.205,0.665,3,2
1168.1,27,0.57,0.35,0.205,0.665,3,2
1167.3,27,0.57,0.35,0.205,0.665,3,2
1166.5,27,0.57,0.35,0.195,0.665,3,2
1165.7,27,0.57,0.355,0.205,0.665,3,2
1164.9,27,0.57,0.355,0.205,0.665,3,2
1164.1,27,0.57,0.35,0.205,0.665,3,2
1163.3,27,0.57,0.345,0.21,0.665,3,2
1162.5,27,0.565,0.35,0.205,0.665,3,2
1161.7,27,0.57,0.35,0.2,0.665,3,2
1160.9,27,0.57,0.355,0.21,0.665,3,2
1160.1,27,0.565,0.35,0.205,0.67,3,2
1159.3,27,0.57,0.36,0.2,0.665,3,2
1158.5,27,0.57,0.355,0.2,0.665,3,2
1157.7,27,0.57,0.355,0.2,0.665,3,2
1156.9,27,0.57,0.35,0.195,0.665,3,2
1156,27,0.56,0.35,0.2,0.665,3,2
1155.2,27,0.57,0.345,0.195,0.67,3,2
1154.4,27,0.57,0.345,0.2,0.665,3,2
1153.6,27,0.565,0.35,0.205,0.665,3,2
1152.8,27,0.56,0.355,0.2,0.665,3,2
1152,27,0.56,0.355,0.2,0.665,3,2
1151.2,27,0.56,0.35,0.2,0.66,3,2
1150.4,27,0.565,0.345,0.2,0.66,3,2
1149.6,27,0.56,0.345,0.205,0.66,3,2
1148.8,27,0.56,0.355,0.2,0.665,3,2
1148,27,0.56,0.35,0.2,0.66,3,2
1147.2,27,0.56,0.35,0.2,0.665,3,2
1146.4,27,0.56,0.345,0.2,0.665,3,2
1145.6,27,0.565,0.345,0.2,0.665,3,2
1144.8,27,0.56,0.35,0.2,0.66,3,2
1143.9,27,0.56,0.35,0.195,0.665,3,2
1143.1,27,0.56,0.35,0.2,0.66,3,2
1142.3,27,0.56,0.35,0.195,0.665,3,2
1141.5,27,0.56,0.35,0.195,0.655,3,2
1140.7,27,0.56,0.355,0.2,0.66,3,2
1139.9,27,0.56,0.35,0.2,0.655,3,2
1139.1,27,0.565,0.35,0.21,0.655,3,2
1138.3,27,0.56,0.35,0.195,0.66,3,2
1137.5,27,0.56,0.35,0.2,0.66,3,2
1136.7,27,0.56,0.345,0.195,0.655,3,2
1135.9,27,0.56,0.34,0.2,0.66,3,2
1135.1,27,0.56,0.35,0.2,0.655,3,2
1134.3,27,0.56,0.35,0.2,0.66,3,2
1133.5,27,0.56,0.35,0.19,0.655,3,2
1132.7,27,0.56,0.35,0.2,0.655,3,2
1131.8,27,0.56,0.35,0.195,0.655,3,2
1131,27,0.56,0.355,0.195,0.655,3,2
1130.2,27,0.56,0.35,0.195,0.655,3,2
1129.4,27,0.56,0.345,0.195,0.655,3,2
1128.6,27,0.56,0.355,0.195,0.655,3,2
1127.8,27,0.56,0.35,0.195,0.645,3,2
1127,27,0.56,0.35,0.195,0.655,3,2
1126.2,27,0.56,0.345,0.195,0.655,3,2
1125.4,27,0.56,0.35,0.195,0.66,3,2
1124.6,27,0.56,0.345,0.2,0.655,3,2
1123.8,27,0.56,0.33,0.2,0.655,3,2
1123,27,0.56,0.345,0.2,0.655,3,2
1122.2,27,0.56,0.345,0.2,0.65,3,2
1121.4,27,0.56,0.345,0.195,0.655,3,2
1120.6,27,0.56,0.34,0.195,0.65,3,2
1119.7,27,0.56,0.345,0.195,0.645,3,2
1118.9,27,0.56,0.34,0.19,0.65,3,2
1118.1,27,0.56,0.34,0.195,0.655,3,2
1115.7,27,0.56,0.345,0.195,0.65,3,2
1117.3,27,0.56,0.345,0.195,0.65,3,2
1162.4,26,0.69,0.53,0.275,0.75,3,1
1163.2,26,0.69,0.535,0.275,0.76,3,1
1164.1,26,0.69,0.535,0.28,0.76,3,1
1164.9,26,0.69,0.535,0.28,0.76,3,1
1165.7,26,0.69,0.535,0.28,0.76,3,1
1166.5,26,0.69,0.53,0.275,0.76,3,1
1167.3,26,0.695,0.535,0.28,0.765,3,1
1168.1,26,0.695,0.53,0.28,0.765,3,1
1168.9,26,0.7,0.53,0.28,0.765,3,1
1169.7,26,0.7,0.535,0.275,0.765,3,1
1170.5,26,0.7,0.535,0.285,0.77,3,1
1171.3,26,0.7,0.535,0.285,0.77,3,1
1172.1,26,0.7,0.535,0.285,0.77,3,1
1172.9,26,0.7,0.535,0.28,0.77,3,1
1173.7,26,0.7,0.535,0.28,0.77,3,1
1174.5,26,0.7,0.535,0.275,0.76,3,1
1175.3,26,0.7,0.535,0.28,0.77,3,1
1176.2,26,0.7,0.535,0.28,0.77,3,1
1177,26,0.7,0.535,0.285,0.77,3,1
1177.8,26,0.7,0.54,0.285,0.77,3,1
1178.6,26,0.7,0.54,0.28,0.77,3,1
1179.4,26,0.7,0.54,0.285,0.77,3,1
1180.2,26,0.7,0.535,0.29,0.77,3,1
1181,26,0.7,0.54,0.28,0.77,3,1
1181.8,26,0.7,0.535,0.28,0.77,3,1
1182.6,26,0.7,0.535,0.285,0.77,3,1
1183.4,26,0.7,0.535,0.285,0.77,3,1
1184.2,26,0.7,0.535,0.285,0.77,3,1
1185,26,0.7,0.535,0.28,0.77,3,1
1185.8,26,0.7,0.53,0.29,0.775,3,1
1186.6,26,0.705,0.535,0.285,0.775,3,1
1187.4,26,0.7,0.535,0.285,0.78,3,1
1188.3,26,0.7,0.535,0.285,0.78,3,1
1161.6,26,0.69,0.52,0.28,0.76,3,1
1189.9,26,0.7,0.535,0.285,0.78,3,1
1190.7,26,0.7,0.54,0.285,0.78,3,1
1191.5,26,0.7,0.54,0.28,0.78,3,1
1189.1,26,0.705,0.535,0.285,0.78,3,1
1193.1,26,0.7,0.54,0.285,0.78,3,1
1193.9,26,0.7,0.54,0.285,0.78,3,1
1194.7,26,0.7,0.545,0.28,0.78,3,1
1195.5,26,0.7,0.535,0.28,0.78,3,1
1196.3,26,0.7,0.545,0.285,0.78,3,1
1197.1,26,0.705,0.54,0.285,0.78,3,1
1197.9,26,0.71,0.55,0.285,0.78,3,1
1198.7,26,0.71,0.545,0.285,0.78,3,1
1199.5,26,0.71,0.54,0.285,0.78,3,1
1200.4,26,0.71,0.545,0.285,0.78,3,1
1201.2,26,0.71,0.545,0.285,0.78,3,1
1202,26,0.71,0.54,0.285,0.78,3,1
1202.8,26,0.71,0.545,0.285,0.785,3,1
1203.6,26,0.71,0.545,0.285,0.79,3,1
1204.4,26,0.71,0.55,0.285,0.79,3,1
1205.2,26,0.71,0.545,0.285,0.785,3,1
1206,26,0.71,0.545,0.285,0.79,3,1
1206.8,26,0.71,0.55,0.28,0.79,3,1
1207.6,26,0.71,0.545,0.285,0.79,3,1
1208.4,26,0.71,0.545,0.285,0.79,3,1
1209.2,26,0.71,0.555,0.29,0.79,3,1
1210,26,0.71,0.55,0.285,0.785,3,1
1210.8,26,0.71,0.545,0.29,0.785,3,1
1211.6,26,0.71,0.555,0.285,0.795,3,1
1212.5,26,0.715,0.555,0.29,0.795,3,1
1213.3,26,0.72,0.545,0.285,0.795,3,1
1214.1,26,0.72,0.55,0.285,0.795,3,1
1214.9,26,0.72,0.55,0.285,0.8,3,1
1215.7,26,0.72,0.55,0.29,0.8,3,1
1216.5,26,0.72,0.545,0.285,0.795,3,1
1217.3,26,0.72,0.54,0.285,0.795,3,1
1218.1,26,0.72,0.55,0.29,0.8,3,1
1218.9,26,0.72,0.56,0.285,0.795,3,1
1219.7,26,0.72,0.555,0.295,0.8,3,1
1160,26,0.69,0.525,0.28,0.76,3,1
1221.3,26,0.72,0.55,0.285,0.795,3,1
1160.9,25,0.875,0.7,0.355,0.985,3,1
1222.9,26,0.72,0.55,0.285,0.8,3,1
1223.7,26,0.72,0.56,0.28,0.8,3,1
1224.6,26,0.72,0.56,0.285,0.8,3,1
1225.4,26,0.72,0.555,0.29,0.8,3,1
1226.2,26,0.72,0.55,0.29,0.795,3,1
1227,26,0.72,0.55,0.275,0.8,3,1
1227.8,26,0.72,0.555,0.295,0.8,3,1
1228.6,26,0.72,0.55,0.29,0.8,3,1
1229.4,26,0.72,0.55,0.285,0.8,3,1
1230.2,26,0.72,0.555,0.295,0.8,3,1
1231,26,0.72,0.56,0.285,0.8,3,1
1231.8,26,0.72,0.55,0.295,0.8,3,1
1232.6,26,0.72,0.555,0.295,0.8,3,1
1233.4,26,0.72,0.555,0.29,0.8,3,1
1234.2,26,0.72,0.55,0.29,0.8,3,1
1235,26,0.72,0.555,0.295,0.8,3,1
1235.8,26,0.72,0.55,0.295,0.8,3,1
1236.7,26,0.72,0.555,0.295,0.8,3,1
1237.5,26,0.72,0.555,0.295,0.8,3,1
1238.3,26,0.72,0.56,0.29,0.8,3,1
1239.1,26,0.72,0.56,0.295,0.8,3,1
1239.9,26,0.72,0.555,0.295,0.8,3,1
1240.7,26,0.72,0.56,0.295,0.8,3,1
1241.5,26,0.72,0.56,0.285,0.8,3,1
1242.3,26,0.72,0.55,0.285,0.8,3,1
1243.1,26,0.72,0.57,0.29,0.8,3,1
1243.9,26,0.72,0.555,0.29,0.8,3,1
1244.7,26,0.72,0.56,0.295,0.8,3,1
1245.5,26,0.72,0.555,0.295,0.8,3,1
1246.3,26,0.72,0.555,0.3,0.8,3,1
1247.1,26,0.72,0.555,0.29,0.8,3,1
1247.9,26,0.72,0.555,0.295,0.8,3,1
1248.8,26,0.72,0.55,0.285,0.8,3,1
1249.6,26,0.72,0.555,0.29,0.8,3,1
1250.4,26,0.72,0.55,0.295,0.8,3,1
1251.2,26,0.72,0.55,0.285,0.8,3,1
1252,26,0.72,0.555,0.29,0.8,3,1
1252.8,26,0.72,0.55,0.295,0.8,3,1
1253.6,26,0.72,0.545,0.29,0.8,3,1
1254.4,26,0.72,0.55,0.295,0.8,3,1
1255.2,26,0.72,0.55,0.295,0.8,3,1
1256,26,0.72,0.555,0.285,0.8,3,1
1256.8,26,0.72,0.555,0.295,0.8,3,1
1257.6,26,0.72,0.55,0.295,0.8,3,1
1258.4,26,0.72,0.56,0.29,0.805,3,1
1259.2,26,0.72,0.555,0.285,0.8,3,1
1260,26,0.72,0.56,0.295,0.805,3,1
1260.9,26,0.725,0.55,0.29,0.81,3,1
1261.7,26,0.72,0.565,0.295,0.81,3,1
1262.5,26,0.725,0.55,0.295,0.805,3,1
1263.3,26,0.72,0.555,0.295,0.805,3,1
1264.1,26,0.72,0.56,0.29,0.81,3,1
1264.9,26,0.73,0.56,0.295,0.81,3,1
1265.7,26,0.73,0.56,0.295,0.8,3,1
1266.5,26,0.73,0.56,0.285,0.81,3,1
1267.3,26,0.73,0.56,0.295,0.81,3,1
1268.1,26,0.725,0.56,0.29,0.81,3,1
1268.9,26,0.73,0.565,0.29,0.81,3,1
1269.7,26,0.73,0.56,0.295,0.81,3,1
1270.5,26,0.73,0.555,0.295,0.805,3,1
1271.3,26,0.73,0.565,0.295,0.81,3,1
1272.1,26,0.73,0.565,0.3,0.81,3,1
1273,26,0.73,0.565,0.3,0.81,3,1
1273.8,26,0.73,0.565,0.295,0.815,3,1
1274.6,26,0.73,0.57,0.295,0.81,3,1
1275.4,26,0.73,0.565,0.3,0.815,3,1
1276.2,26,0.73,0.565,0.295,0.815,3,1
1277,26,0.73,0.56,0.295,0.815,3,1
1277.8,26,0.73,0.565,0.295,0.815,3,1
1278.6,26,0.73,0.565,0.295,0.82,3,1
1279.4,26,0.735,0.56,0.29,0.82,3,1
1280.2,26,0.74,0.565,0.295,0.82,3,1
1160.8,26,0.69,0.52,0.275,0.76,3,1
1220.5,26,0.72,0.545,0.28,0.795,3,1
1192.3,26,0.705,0.545,0.285,0.78,3,1
1160.1,25,0.875,0.69,0.355,0.985,3,1
1280.2,25,0.91,0.735,0.365,1.045,3,1
1279.4,25,0.905,0.735,0.365,1.045,3,1
1278.6,25,0.905,0.735,0.365,1.045,3,1
1277.8,25,0.9,0.735,0.365,1.045,3,1
1277,25,0.9,0.74,0.365,1.045,3,1
1276.2,25,0.9,0.735,0.365,1.04,3,1
1275.4,25,0.9,0.74,0.365,1.045,3,1
1274.6,25,0.9,0.735,0.37,1.04,3,1
1273.8,25,0.9,0.735,0.365,1.045,3,1
1273,25,0.9,0.735,0.37,1.035,3,1
1272.2,25,0.9,0.735,0.365,1.035,3,1
1271.4,25,0.9,0.735,0.365,1.035,3,1
1270.6,25,0.9,0.735,0.365,1.035,3,1
1269.8,25,0.9,0.735,0.37,1.035,3,1
1269,25,0.9,0.735,0.365,1.035,3,1
1268.1,25,0.9,0.735,0.365,1.035,3,1
1267.3,25,0.9,0.73,0.365,1.035,3,1
1266.5,25,0.9,0.73,0.365,1.035,3,1
1265.7,25,0.9,0.73,0.365,1.035,3,1
1264.9,25,0.9,0.73,0.365,1.035,3,1
1264.1,25,0.9,0.725,0.365,1.035,3,1
1263.3,25,0.9,0.725,0.365,1.035,3,1
1262.5,25,0.9,0.725,0.365,1.035,3,1
1261.7,25,0.9,0.725,0.36,1.035,3,1
1260.9,25,0.9,0.725,0.37,1.035,3,1
1260.1,25,0.9,0.725,0.365,1.035,3,1
1259.3,25,0.9,0.73,0.36,1.03,3,1
1258.5,25,0.9,0.73,0.365,1.035,3,1
1257.7,25,0.89,0.73,0.365,1.025,3,1
1256.9,25,0.9,0.725,0.365,1.025,3,1
1256,25,0.89,0.725,0.365,1.025,3,1
1255.2,25,0.89,0.725,0.36,1.025,3,1
1254.4,25,0.89,0.725,0.355,1.025,3,1
1253.6,25,0.89,0.725,0.36,1.025,3,1
1252.8,25,0.89,0.725,0.365,1.02,3,1
1252,25,0.89,0.725,0.355,1.02,3,1
1251.2,25,0.89,0.72,0.36,1.025,3,1
