Test time_s,Standard travel_mm,Standard force_N
1668.552,6.285032,2.57826
1668.672,6.285112,2.59132
1668.804,6.285232,2.58058
1668.936,6.285312,2.57758
1669.068,6.28539,2.58756
1669.188,6.28549,2.57532
1669.32,6.28561,2.57746
1669.452,6.28573,2.59468
1669.572,6.28579,2.5778
1669.704,6.28587,2.58154
1669.836,6.285928,2.59076
1669.968,6.286128,2.58034
1670.088,6.286228,2.59452
1670.22,6.286308,2.58218
1670.352,6.286388,2.57346
1670.472,6.286526,2.58464
1670.604,6.286586,2.57506
1670.736,6.286706,2.58098
1670.868,6.286806,2.58874
1670.988,6.286906,2.575
1671.12,6.287004,2.58528
1671.252,6.287104,2.58258
1671.372,6.287204,2.57486
1671.504,6.287304,2.58214
1671.636,6.287424,2.57802
1671.768,6.287522,2.58708
1671.888,6.287622,2.59088
1672.02,6.287702,2.57994
1672.152,6.287802,2.58778
1672.272,6.287882,2.5987
1672.404,6.288002,2.583
1672.536,6.2881,2.57322
1672.668,6.28818,2.58054
1672.788,6.28828,2.58414
1672.92,6.28842,2.58308
1673.052,6.2885,2.57978
1673.172,6.2886,2.57666
1673.304,6.288738,2.58534
1673.436,6.288798,2.59426
1673.568,6.288918,2.58322
1673.688,6.288998,2.57724
1673.82,6.289078,2.58922
1673.952,6.289196,2.57028
1674.072,6.289296,2.58378
1674.204,6.289396,2.58596
1674.336,6.289476,2.5652
1674.468,6.289556,2.58104
1674.588,6.289676,2.58432
1674.72,6.289854,2.5798
1674.852,6.289894,2.59366
1674.972,6.289954,2.5843
1675.104,6.290114,2.57956
1675.236,6.290214,2.5926
1675.368,6.290312,2.56424
1675.488,6.290412,2.58198
1675.62,6.290532,2.58316
1675.752,6.290592,2.58568
1675.872,6.290712,2.5838
1676.004,6.290812,2.5883
1676.136,6.29091,2.57014
1676.268,6.29099,2.59052
1676.388,6.29111,2.58226
1676.52,6.29119,2.57234
1676.652,6.29129,2.5927
1676.772,6.29137,2.58554
1676.904,6.291488,2.58698
1677.036,6.291588,2.59586
1677.168,6.291688,2.58236
1677.288,6.291788,2.58594
1677.42,6.291928,2.598
1677.552,6.292006,2.56748
1677.672,6.292106,2.58398
1677.804,6.292186,2.58846
1677.936,6.292306,2.56778
1678.068,6.292406,2.59202
1678.188,6.292484,2.58562
1678.32,6.292564,2.57736
1678.452,6.292664,2.59284
1678.572,6.292764,2.59154
1678.704,6.292924,2.56542
1678.836,6.292984,2.60034
1678.968,6.293062,2.5767
1679.088,6.293162,2.57248
1679.22,6.293262,2.58552
1679.352,6.293422,2.57852
1679.472,6.293502,2.57904
1679.604,6.2936,2.59322
1679.736,6.2937,2.59292
1679.868,6.2938,2.5907
1679.988,6.29388,2.59114
1680.12,6.29398,2.5832
1680.252,6.2941,2.58436
1680.372,6.294178,2.5839
1680.504,6.294298,2.58844
1680.636,6.294398,2.5892
1680.768,6.294498,2.58442
1680.888,6.294578,2.5754
1681.02,6.294676,2.59226
1681.152,6.294776,2.58458
1681.272,6.294916,2.59082
1681.404,6.294976,2.59778
1681.536,6.295076,2.5802
1681.668,6.295176,2.57966
1681.788,6.295274,2.58206
1681.92,6.295414,2.56474
1682.052,6.295474,2.59644
1682.172,6.295574,2.59656
1682.304,6.295694,2.58114
1682.436,6.295774,2.59348
1682.568,6.295872,2.57492
1682.688,6.296012,2.57532
1682.82,6.296092,2.59146
1682.952,6.296152,2.58066
1683.072,6.296252,2.5861
1683.204,6.29635,2.59154
1683.336,6.29649,2.58724
1683.468,6.29659,2.58148
1683.588,6.29667,2.58724
1683.72,6.29677,2.58302
1683.852,6.29685,2.5882
1683.972,6.296948,2.57972
1684.104,6.297168,2.5769
1684.236,6.297188,2.58772
1684.368,6.297248,2.58662
1684.488,6.297368,2.57512
1684.62,6.297526,2.58982
1684.752,6.297586,2.58432
1684.872,6.297646,2.58016
1685.004,6.297786,2.59014
1685.136,6.297886,2.5899
1685.268,6.298004,2.58666
1685.388,6.298084,2.59182
1685.52,6.298184,2.58024
1685.652,6.298304,2.59494
1685.772,6.298364,2.59228
1685.904,6.298484,2.57848
1686.036,6.298582,2.59446
1686.168,6.298682,2.58214
1686.288,6.298762,2.5901
1686.42,6.298842,2.59408
1686.552,6.298962,2.57972
1686.672,6.29916,2.5807
1686.804,6.29918,2.58806
1686.936,6.29924,2.57628
1687.068,6.2994,2.5965
1687.188,6.2995,2.59942
1687.32,6.29958,2.58744
1687.452,6.299678,2.59514
1687.572,6.299758,2.60186
1687.704,6.299878,2.5815
1687.836,6.299958,2.59298
1687.968,6.300058,2.5751
1688.088,6.300196,2.58476
1688.22,6.300296,2.58936
1688.352,6.300356,2.5898
1688.472,6.300436,2.58902
1688.604,6.300536,2.59828
1688.736,6.300696,2.58224
1688.868,6.300774,2.58976
1688.988,6.300874,2.58918
1689.12,6.300974,2.5849
1689.252,6.301074,2.60232
1689.372,6.301174,2.60322
1689.504,6.301274,2.5867
1689.636,6.301372,2.59644
1689.768,6.301472,2.5868
1689.888,6.301572,2.58214
1690.02,6.301672,2.59616
1690.152,6.301772,2.58866
1690.272,6.30189,2.58296
1690.404,6.30197,2.5966
1690.536,6.30207,2.57822
1690.668,6.30219,2.60016
1690.788,6.30231,2.606
1690.92,6.30235,2.5832
1691.052,6.302448,2.60284
1691.172,6.302568,2.60228
1691.304,6.302688,2.59054
1691.436,6.302768,2.59886
1691.568,6.302868,2.59204
1691.688,6.302966,2.58572
1691.82,6.303066,2.59436
1691.952,6.303166,2.59312
1692.072,6.303246,2.58352
1692.204,6.303406,2.60474
1692.336,6.303466,2.5924
1692.468,6.303544,2.59272
1692.588,6.303624,2.60052
1692.72,6.303744,2.59142
1692.852,6.303864,2.5932
1692.972,6.303944,2.60586
1693.104,6.304004,2.58482
1693.236,6.304142,2.60462
1693.368,6.304282,2.5971
1693.488,6.304362,2.59062
1693.62,6.304462,2.6032
1693.752,6.304562,2.59336
1693.872,6.30464,2.5874
1694.004,6.30474,2.60308
1694.136,6.30488,2.59062
1694.268,6.305,2.59952
1694.388,6.30504,2.61326
1694.52,6.305178,2.5899
1694.652,6.305298,2.59798
1694.772,6.305358,2.59624
1694.904,6.305458,2.57276
1695.036,6.305558,2.60012
1695.168,6.305696,2.6087
1695.288,6.305796,2.5909
1695.42,6.305856,2.61056
1695.552,6.305936,2.58982
1695.672,6.306036,2.59808
1695.804,6.306136,2.6061
1695.936,6.306254,2.58934
1696.068,6.306394,2.60016
1696.188,6.306494,2.60826
1696.32,6.306554,2.59746
1696.452,6.306654,2.6
1696.572,6.306754,2.6095
1696.704,6.306852,2.59234
1696.836,6.306992,2.6007
1696.968,6.307052,2.59562
1697.088,6.307132,2.58998
1697.22,6.307232,2.60572
1697.352,6.30735,2.60618
1697.472,6.30745,2.59496
1697.604,6.30755,2.6103
1697.736,6.30763,2.6023
1697.868,6.30769,2.60376
1697.988,6.30785,2.61202
1698.12,6.307968,2.6029
1698.252,6.308048,2.60408
1698.372,6.308148,2.60778
1698.504,6.308248,2.60048
1698.636,6.308368,2.60838
1698.768,6.308446,2.60578
1698.888,6.308546,2.59756
1699.02,6.308666,2.60562
1699.152,6.308786,2.60228
1699.272,6.308846,2.60246
1699.404,6.308966,2.60926
1699.536,6.309064,2.59928
1699.668,6.309164,2.60086
1699.788,6.309224,2.60322
1699.92,6.309384,2.59646
1700.052,6.309464,2.60598
1700.172,6.309544,2.5993
1700.304,6.309622,2.60288
1700.436,6.309722,2.6054
1700.568,6.309882,2.60996
1700.688,6.309962,2.60708
1700.82,6.310022,2.60984
1700.952,6.3101,2.60674
1701.072,6.31024,2.6034
1701.204,6.31038,2.59926
1701.336,6.31044,2.59708
1701.468,6.31056,2.60572
1701.588,6.310658,2.61636
1701.72,6.310718,2.6024
1701.852,6.310818,2.61276
1701.972,6.310958,2.61574
1702.104,6.311058,2.59872
1702.236,6.311138,2.61426
1702.368,6.311236,2.60792
1702.488,6.311316,2.598
1702.62,6.311396,2.61534
1702.752,6.311536,2.60394
1702.872,6.311636,2.59802
1703.004,6.311736,2.62082
1703.136,6.311854,2.59906
1703.268,6.311954,2.63924
1703.388,6.312054,2.61728
1703.52,6.312194,2.61082
1703.652,6.312254,2.61194
1703.772,6.312332,2.6207
1703.904,6.312432,2.6099
1704.036,6.312552,2.6134
1704.168,6.312652,2.60912
1704.288,6.312752,2.59656
1704.42,6.31287,2.61962
1704.552,6.31295,2.60528
1704.672,6.31305,2.5941
1704.804,6.31315,2.61362
1704.936,6.31325,2.60372
1705.068,6.31339,2.61494
1705.188,6.313448,2.6184
1705.32,6.313528,2.60266
1705.452,6.313688,2.61596
1705.572,6.313728,2.6194
1705.704,6.313808,2.60392
1705.836,6.313948,2.61566
1705.968,6.314046,2.61094
1706.088,6.314126,2.59974
1706.22,6.314246,2.62214
1706.352,6.314326,2.60854
1706.472,6.314406,2.6059
1706.604,6.314524,2.62358
1706.736,6.314644,2.6157
1706.868,6.314744,2.60746
1706.988,6.314824,2.6186
1707.12,6.314904,2.60442
1707.252,6.315004,2.6118
1707.372,6.315122,2.61222
1707.504,6.315222,2.60094
1707.636,6.315342,2.6113
1707.768,6.315462,2.61764
1707.888,6.315522,2.61282
1708.02,6.31566,2.62134
1708.152,6.31574,2.61478
1708.272,6.31584,2.60984
1708.404,6.31596,2.61952
1708.536,6.31604,2.61576
1708.668,6.31614,2.61212
1708.788,6.316238,2.6189
1708.92,6.316338,2.61356
1709.052,6.316438,2.61556
1709.172,6.316558,2.61912
1709.304,6.316678,2.61868
1709.436,6.316736,2.62204
1709.568,6.316856,2.61972
1709.688,6.316936,2.60778
1709.82,6.317036,2.62424
1709.952,6.317136,2.62162
1710.072,6.317236,2.61582
1710.204,6.317334,2.62372
1710.336,6.317414,2.61094
1710.468,6.317534,2.61432
1710.588,6.317634,2.62594
1710.72,6.317734,2.61082
1710.852,6.317872,2.62228
1710.972,6.317932,2.62718
1711.104,6.318012,2.61034
1711.236,6.318112,2.6172
1711.368,6.318232,2.61922
1711.488,6.318332,2.61586
1711.62,6.31843,2.6241
1711.752,6.31851,2.62838
1711.872,6.31859,2.61978
1712.004,6.31873,2.61714
1712.136,6.31883,2.6171
1712.268,6.318928,2.61806
1712.388,6.319028,2.62188
1712.52,6.319128,2.61684
1712.652,6.319228,2.61622
1712.772,6.319328,2.62436
1712.904,6.319486,2.61744
1713.036,6.319546,2.62114
1713.168,6.319646,2.62286
1713.288,6.319706,2.61292
1713.42,6.319846,2.62546
1713.552,6.319926,2.62174
1713.672,6.320024,2.61642
1713.804,6.320124,2.62622
1713.936,6.320224,2.61598
1714.068,6.320344,2.62164
1714.188,6.320444,2.63198
1714.32,6.320524,2.62054
1714.452,6.320622,2.62234
1714.572,6.320722,2.6314
1714.704,6.320822,2.615
1714.836,6.320922,2.62268
1714.968,6.321042,2.62738
1715.088,6.32112,2.62392
1715.22,6.32122,2.62784
1715.352,6.32134,2.6297
1715.472,6.32148,2.62622
1715.604,6.32154,2.6279
1715.736,6.3216,2.63066
1715.868,6.321698,2.61028
1715.988,6.321818,2.6202
1716.12,6.321938,2.61974
1716.252,6.322038,2.62414
1716.372,6.322118,2.63168
1716.504,6.322178,2.61464
1716.636,6.322276,2.63166
1716.768,6.322416,2.6326
1716.888,6.322536,2.6282
1717.02,6.322636,2.63104
1717.152,6.322736,2.63302
1717.272,6.322814,2.6212
1717.404,6.322934,2.62946
1717.536,6.323034,2.6231
1717.668,6.323154,2.62134
1717.788,6.323214,2.62638
1717.92,6.323312,2.62224
1718.052,6.323432,2.62452
1718.172,6.323492,2.62554
1718.304,6.323632,2.63454
1718.436,6.323712,2.63512
1718.568,6.323832,2.62926
1718.688,6.32395,2.619
1718.82,6.32403,2.61456
1718.952,6.32413,2.6313
1719.072,6.32423,2.61984
1719.204,6.32433,2.6214
1719.336,6.32441,2.63898
1719.468,6.324528,2.6173
1719.588,6.324608,2.63052
1719.72,6.324708,2.62586
1719.852,6.324828,2.6153
1719.972,6.324908,2.6245
1720.104,6.324986,2.62438
1720.236,6.325146,2.6223
1720.368,6.325226,2.63158
1720.488,6.325306,2.61976
1720.62,6.325426,2.62522
1720.752,6.325504,2.63702
1720.872,6.325604,2.6255
1721.004,6.325704,2.63194
1721.136,6.325804,2.6319
1721.268,6.325904,2.62308
1721.388,6.325964,2.63656
1721.52,6.326102,2.62866
1721.652,6.326222,2.62536
1721.772,6.326302,2.6369
1721.904,6.326422,2.6197
1722.036,6.326522,2.6283
1722.168,6.32662,2.6282
1722.288,6.32678,2.62492
1722.42,6.32682,2.63184
1722.552,6.3269,2.63072
1722.672,6.32704,2.61932
1722.804,6.3271,2.62772
1722.936,6.327178,2.63196
1723.068,6.327338,2.63014
1723.188,6.327418,2.63648
1723.32,6.327518,2.63172
1723.452,6.327638,2.6269
1723.572,6.327718,2.64116
1723.704,6.327796,2.63542
1723.836,6.327896,2.61922
1723.968,6.328016,2.6305
1724.088,6.328096,2.6251
1724.22,6.328236,2.6183
1724.352,6.328314,2.63764
1724.472,6.328414,2.61966
1724.604,6.328494,2.63068
1724.736,6.328594,2.63514
1724.868,6.328774,2.6217
1724.988,6.328832,2.64024
1725.12,6.328872,2.63058
1725.252,6.328992,2.61974
1725.372,6.329112,2.64048
1725.504,6.329212,2.61986
1725.636,6.329292,2.62464
1725.768,6.32937,2.64108
1725.888,6.32947,2.62938
1726.02,6.32959,2.62644
1726.152,6.32969,2.6402
1726.272,6.32981,2.63168
1726.404,6.32991,2.63492
1726.536,6.330008,2.63816
1726.668,6.330108,2.62094
1726.788,6.330208,2.62628
1726.92,6.330328,2.639
1727.052,6.330428,2.62152
1727.172,6.330506,2.63166
1727.304,6.330606,2.64862
1727.436,6.330706,2.62642
1727.568,6.330846,2.64114
1727.688,6.330886,2.63164
1727.82,6.331006,2.62344
1727.952,6.331104,2.64454
1728.072,6.331204,2.63038
1728.204,6.331304,2.63058
1728.336,6.331404,2.64546
1728.468,6.331484,2.62302
1728.588,6.331602,2.63688
1728.72,6.331702,2.64334
1728.852,6.331802,2.61322
1728.972,6.331902,2.62854
1729.104,6.332002,2.6302
1729.236,6.332102,2.62688
1729.368,6.33222,2.64156
1729.488,6.3323,2.63516
1729.62,6.3324,2.62602
1729.752,6.3325,2.64086
1729.872,6.33258,2.63568
1730.004,6.332698,2.63062
1730.136,6.332778,2.63838
1730.268,6.332898,2.61332
1730.388,6.333018,2.62496
1730.52,6.333058,2.63786
1730.652,6.333178,2.6302
1730.772,6.333276,2.62508
1730.904,6.333396,2.63902
1731.036,6.333496,2.62168
1731.168,6.333596,2.6425
1731.288,6.333696,2.63072
1731.42,6.333794,2.62814
1731.552,6.333914,2.64226
1731.672,6.334034,2.62956
1731.804,6.334094,2.62258
1731.936,6.334194,2.64006
1732.068,6.334314,2.62438
1732.188,6.334412,2.63336
1732.32,6.334512,2.63444
1732.452,6.334612,2.62412
1732.572,6.334652,2.64128
1732.704,6.334792,2.64262
1732.836,6.33491,2.63204
1732.968,6.33499,2.6351
1733.088,6.33511,2.63892
1733.22,6.33521,2.63472
1733.352,6.33529,2.63866
1733.472,6.33539,2.63624
1733.604,6.335488,2.63264
1733.736,6.335588,2.64004
1733.868,6.335728,2.62554
1733.988,6.335848,2.63618
1734.12,6.335868,2.6451
1734.252,6.335986,2.6204
1734.372,6.336066,2.63872
1734.504,6.336206,2.63322
1734.636,6.336306,2.62844
1734.768,6.336406,2.64232
1734.888,6.336486,2.63146
1735.02,6.336564,2.62966
1735.152,6.336664,2.64478
1735.272,6.336744,2.64066
1735.404,6.336864,2.62832
1735.536,6.337004,2.63788
1735.668,6.337102,2.6259
1735.788,6.337182,2.6307
1735.92,6.337282,2.64096
1736.052,6.337402,2.62718
1736.172,6.337482,2.63668
1736.304,6.337602,2.6387
1736.436,6.33768,2.63344
1736.568,6.3378,2.63796
1736.688,6.33788,2.6336
1736.82,6.338,2.63174
1736.952,6.33812,2.64786
1737.072,6.338178,2.63492
1737.204,6.338278,2.63782
1737.336,6.338398,2.65042
1737.468,6.338498,2.63476
1737.588,6.338578,2.63824
1737.72,6.338698,2.6397
1737.852,6.338756,2.63784
1737.972,6.338876,2.63012
1738.104,6.338976,2.63862
1738.236,6.339076,2.63438
1738.368,6.339196,2.64576
1738.488,6.339274,2.64458
1738.62,6.339394,2.63602
1738.752,6.339494,2.64252
1738.872,6.339614,2.63978
1739.004,6.339674,2.63698
1739.136,6.339754,2.64152
1739.268,6.339872,2.63106
1739.388,6.339972,2.64414
1739.52,6.340072,2.64058
1739.652,6.340172,2.64098
1739.772,6.340252,2.6483
1739.904,6.340352,2.64478
1740.036,6.34047,2.63522
1740.168,6.34055,2.63174
1740.288,6.34067,2.6417
1740.42,6.34079,2.63354
1740.552,6.34089,2.64192
1740.672,6.340968,2.63306
1740.804,6.341088,2.63204
1740.936,6.341208,2.6442
1741.068,6.341288,2.65286
1741.188,6.341388,2.64138
1741.32,6.341466,2.65352
1741.452,6.341586,2.64772
1741.572,6.341706,2.64378
1741.704,6.341766,2.6487
1741.836,6.341886,2.62972
1741.968,6.341986,2.6358
1742.088,6.342084,2.63926
1742.22,6.342184,2.62668
1742.352,6.342284,2.65332
1742.472,6.342364,2.63638
1742.604,6.342464,2.6308
1742.736,6.342582,2.64772
1742.868,6.342702,2.6389
1742.988,6.342802,2.63442
1743.12,6.342862,2.65032
1743.252,6.342982,2.63712
1743.372,6.343082,2.63634
1743.504,6.34318,2.64816
1743.636,6.34328,2.62062
1743.768,6.34338,2.65146
1743.888,6.34344,2.63868
1744.02,6.34356,2.6277
1744.152,6.343698,2.65126
1744.272,6.343758,2.63978
1744.404,6.343858,2.63748
1744.536,6.343918,2.65796
1744.668,6.344078,2.64002
1744.788,6.344138,2.64634
1744.92,6.344256,2.65346
1745.052,6.344376,2.6406
1745.172,6.344456,2.64584
1745.304,6.344576,2.65678
1745.436,6.344676,2.63118
1745.568,6.344776,2.64074
1745.688,6.344894,2.6554
1745.82,6.344994,2.62564
1745.952,6.345074,2.6478
1746.072,6.345154,2.64716
1746.204,6.345254,2.62982
1746.336,6.345412,2.66014
1746.468,6.345472,2.64164
1746.588,6.345572,2.63672
1746.72,6.345672,2.65526
1746.852,6.345772,2.63388
1746.972,6.34589,2.64136
1747.104,6.34597,2.65438
1747.236,6.34609,2.63642
1747.368,6.34619,2.65434
1747.488,6.34627,2.64808
1747.62,6.34637,2.64736
1747.752,6.346468,2.65746
1747.872,6.346548,2.65104
1748.004,6.346688,2.64308
1748.136,6.346768,2.64888
1748.268,6.346868,2.63878
1748.388,6.346968,2.6428
1748.52,6.347066,2.65696
1748.652,6.347166,2.6376
1748.772,6.347246,2.64028
1748.904,6.347366,2.65426
1749.036,6.347446,2.64118
1749.168,6.347526,2.65798
1749.288,6.347644,2.65416
1749.42,6.347704,2.64712
1749.552,6.347844,2.65584
1749.672,6.347984,2.65664
1749.804,6.348064,2.64388
1749.936,6.348162,2.65424
1750.068,6.348262,2.64714
1750.188,6.348362,2.6363
1750.32,6.348462,2.65916
1750.452,6.348582,2.6469
1750.572,6.34868,2.64842
1750.704,6.34876,2.65652
1750.836,6.34886,2.64016
1750.968,6.34898,2.65796
1751.088,6.34906,2.65646
1751.22,6.34916,2.64908
1751.352,6.349258,2.65198
1751.472,6.349378,2.6558
1751.604,6.349458,2.64166
1751.736,6.349558,2.65332
1751.868,6.349638,2.65352
1751.988,6.349756,2.6454
1752.12,6.349856,2.6552
1752.252,6.349976,2.64656
1752.372,6.350056,2.64428
1752.504,6.350156,2.65806
1752.636,6.350276,2.64822
1752.768,6.350394,2.65486
1752.888,6.350454,2.65348
1753.02,6.350554,2.6508
1753.152,6.350654,2.65584
1753.272,6.350714,2.66328
1753.404,6.350892,2.65324
1753.536,6.350972,2.65448
1753.668,6.351032,2.64968
1753.788,6.351132,2.64664
1753.92,6.351212,2.65818
1754.052,6.351352,2.65886
1754.172,6.35145,2.65024
1754.304,6.35155,2.6591
1754.436,6.35163,2.65688
1754.568,6.35175,2.65754
1754.688,6.35187,2.66402
1754.82,6.351988,2.65466
1754.952,6.352048,2.6457
1755.072,6.352128,2.66196
1755.204,6.352288,2.64812
1755.336,6.352348,2.64812
1755.468,6.352408,2.65616
1755.588,6.352566,2.64662
1755.72,6.352686,2.64758
1755.852,6.352786,2.66542
1755.972,6.352846,2.66252
1756.104,6.352906,2.6621
1756.236,6.353044,2.6568
1756.368,6.353204,2.64118
1756.488,6.353264,2.6508
1756.62,6.353344,2.65184
1756.752,6.353464,2.64816
1756.872,6.353544,2.6566
1757.004,6.353642,2.65014
1757.136,6.353762,2.65218
1757.268,6.353862,2.65734
1757.388,6.353942,2.65546
1757.52,6.354042,2.65998
1757.652,6.35416,2.65122
1757.772,6.35422,2.65268
1757.904,6.35432,2.65938
1758.036,6.35444,2.65826
1758.168,6.35456,2.65462
1758.288,6.35462,2.66508
1758.42,6.354738,2.65662
1758.552,6.354838,2.64878
1758.672,6.354938,2.6585
1758.804,6.355038,2.6605
1758.936,6.355118,2.65572
1759.068,6.355238,2.66318
1759.188,6.355336,2.66186
1759.32,6.355456,2.65626
1759.452,6.355536,2.66714
1759.572,6.355676,2.66008
1759.704,6.355756,2.66238
1759.836,6.355854,2.65766
1759.968,6.355954,2.6521
1760.088,6.356054,2.65948
1760.22,6.356154,2.65674
1760.352,6.356234,2.66388
1760.472,6.356352,2.66532
1760.604,6.356432,2.65908
1760.736,6.356552,2.6616
1760.868,6.356652,2.65574
1760.988,6.356772,2.65216
1761.12,6.356832,2.66234
1761.252,6.35693,2.65788
1761.372,6.35705,2.64912
1761.504,6.35715,2.67126
1761.636,6.35725,2.66164
1761.768,6.35735,2.67078
1761.888,6.35743,2.67432
1762.02,6.357548,2.65958
1762.152,6.357648,2.6615
1762.272,6.357728,2.66742
1762.404,6.357848,2.65504
1762.536,6.357908,2.67122
1762.668,6.358026,2.66376
1762.788,6.358166,2.6546
1762.92,6.358246,2.66334
1763.052,6.358326,2.66494
1763.172,6.358386,2.6605
1763.304,6.358506,2.66284
1763.436,6.358644,2.65618
1763.568,6.358764,2.65958
1763.688,6.358824,2.66832
1763.82,6.358944,2.6583
1763.952,6.359044,2.66886
1764.072,6.359142,2.67158
1764.204,6.359242,2.65984
1764.336,6.359362,2.66822
1764.468,6.359442,2.66548
1764.588,6.359562,2.65776
1764.72,6.35964,2.66512
1764.852,6.35974,2.66
1764.972,6.35986,2.65764
1765.104,6.35994,2.67404
1765.236,6.36002,2.66464
1765.368,6.36014,2.66932
1765.488,6.360238,2.68404
1765.62,6.360338,2.65846
1765.752,6.360438,2.6689
1765.872,6.360538,2.6784
1766.004,6.360638,2.66004
1766.136,6.360738,2.67248
1766.268,6.360836,2.66876
1766.388,6.360936,2.6599
1766.52,6.361056,2.66652
1766.652,6.361176,2.6666
1766.772,6.361236,2.66268
1766.904,6.361334,2.67566
1767.036,6.361434,2.662
1767.168,6.361494,2.66492
1767.288,6.361614,2.67154
1767.42,6.361774,2.66608
1767.552,6.361834,2.66932
1767.672,6.361892,2.67426
